ObjectId;Department;Title;Artist;ArtistNationality;ObjectDate;ObjectDateBegin;ObjectDateEnd;Medium;Classification;Tags;ImageUrl;Height;Width
437177;European Paintings;Count Giacomo Durazzo (1717–1794) and Ernestine Aloisia Ungnad von Weissenwolff (1732–1794);Martin van Meytens the Younger;Swedish;probably early 1760s;1760;1763;Oil on canvas;Paintings;Couples|Men|Portraits|Women|Dogs;https://images.metmuseum.org/CRDImages/ep/web-large/DP104989.jpg;243.8405;207.0104
437178;European Paintings;The Newborn Baby;Matthijs Naiveu;Dutch;1675;1675;1675;Oil on canvas;Paintings;Bedrooms|Children|Infants|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DP146497.jpg;95.88519;80.01016
437179;European Paintings;Near Penshurst, Kent;Patrick Nasmyth;British, Scottish;1828;1828;1828;Oil on wood;Paintings;Landscapes;https://images.metmuseum.org/CRDImages/ep/web-large/DP164787.jpg;69.9;92.1
437180;European Paintings;The Rebuke of Adam and Eve;Charles Joseph Natoire;French;1740;1740;1740;Oil on copper;Paintings;Cows|Goats|Gods|Adam|Eve|Angels;https://images.metmuseum.org/CRDImages/ep/web-large/DP-19456-001.jpg;67.9;50.2
437181;European Paintings;Madame Marsollier and Her Daughter;Jean Marc Nattier;French;1749;1749;1749;Oil on canvas;Paintings;Girls|Women|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP247889.jpg;146.1;114.3
437182;European Paintings;Portrait of a Woman;Jean Marc Nattier;French;1753;1753;1753;Oil on canvas;Paintings;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DT8872.jpg;80.0;64.1
437183;European Paintings;Madame Bergeret de Frouville as Diana;Jean Marc Nattier;French;1756;1756;1756;Oil on canvas;Paintings;Bow and Arrow|Portraits|Diana;https://images.metmuseum.org/CRDImages/ep/web-large/DP169499.jpg;136.5;105.1
437184;European Paintings;The Spring (La Source);Jean Marc Nattier;French;1738;1738;1738;Oil on canvas;Paintings;Portraits|Female Nudes;https://images.metmuseum.org/CRDImages/ep/web-large/DP298059.jpg;80.6;65.1
437185;European Paintings;Marie Françoise de La Cropte de St. Abre, Marquise d'Argence (born 1714);Jean Marc Nattier;French;1744;1744;1744;Oil on canvas;Paintings;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DP298061.jpg;82.6;64.8
437187;European Paintings;Interior of a Gothic Church by Day;Frans Francken III|Pieter Neeffs the Elder;Flemish|Flemish;probably ca. 1635–40;1635;1640;Oil on copper;Paintings;Churches|Human Figures;https://images.metmuseum.org/CRDImages/ep/web-large/ep30.58.20.bw.R.jpg;13.0;16.5
437188;European Paintings;Interior of a Gothic Church at Night;Pieter Neeffs the Elder|Frans Francken III;Flemish|Flemish;probably ca. 1635–40;1635;1640;Oil on copper;Paintings;Interiors|Churches|Men|Women|Night;https://images.metmuseum.org/CRDImages/ep/web-large/ep30.58.21.bw.R.jpg;13.0;16.5
437189;European Paintings;Interior of a Gothic Church at Night;Pieter Neeffs the Younger|Frans Francken III;Flemish|Flemish;ca. 1660;1655;1665;Oil on wood;Paintings;Arches|Interiors|Churches;https://images.metmuseum.org/CRDImages/ep/web-large/DP-23544-001.jpg;25.4;19.7
437190;European Paintings;The Farrier;Aert van der Neer;Dutch;early or mid-1650s;1650;1656;Oil on wood;Paintings;Fire|Landscapes|Night|Blacksmiths;https://images.metmuseum.org/CRDImages/ep/web-large/DP-21084-001.jpg;48.3;61.3
437191;European Paintings;Landscape at Sunset;Aert van der Neer;Dutch;1650s;1650;1659;Oil on canvas;Paintings;Horse Riding|Cows|Rivers|Landscapes;https://images.metmuseum.org/CRDImages/ep/web-large/DP146446.jpg;50.8;71.4
437192;European Paintings;Sports on a Frozen River;Aert van der Neer;Dutch;probably ca. 1660;1655;1665;Oil on wood;Paintings;Rivers|Winter|Evening|Ice|Skating|Human Figures;https://images.metmuseum.org/CRDImages/ep/web-large/DP146485.jpg;23.2;34.9
437193;European Paintings;The Reader;Eglon van der Neer;Dutch;;1654;1703;Oil on canvas;Paintings;Portraits|Women|Reading;https://images.metmuseum.org/CRDImages/ep/web-large/DP146484.jpg;38.1;27.9
437195;European Paintings;Madonna and Child with Saints Jerome and Mary Magdalen;Neroccio de' Landi;Italian;ca. 1490;1485;1495;Tempera on wood;Paintings;Madonna and Child|Mary Magdalene|Saint Jerome;https://images.metmuseum.org/CRDImages/ep/web-large/DT5277.jpg;61.0;43.8
437196;European Paintings;Saint Michael;Neroccio de' Landi;Italian;;1467;1907;Tempera on wood;Paintings;Saint Michael|Men|Dragons|Scales;https://images.metmuseum.org/CRDImages/ep/web-large/ep07.24.24.v.bw.R.jpg;59.7;39.4
437197;European Paintings;Saint Michael;Neroccio de' Landi;Italian;;1467;1907;Oil on wood;Paintings;Men|Saint Michael|Dragons|Scales;https://images.metmuseum.org/CRDImages/ep/web-large/ep07.241.bw.R.jpg;49.2;29.2
437199;European Paintings;"Saint Donatian; Saint Victor Presenting a Donor";Netherlandish (Bruges) Painter;Netherlandish;;1485;1495;Oil on wood;Paintings;Men|Cross|Saints|Candles;https://images.metmuseum.org/CRDImages/ep/web-large/DT8850.jpg;24.1;9.8
437202;European Paintings;Christ Bearing the Cross;North Netherlandish (Utrecht?) Painter;Netherlandish;;1465;1475;Oil on wood;Paintings;Horse Riding|Crowd|Towns|Bearing the Cross|Christ;https://images.metmuseum.org/CRDImages/ep/web-large/DP-20751-001.jpg;107.6;82.2
437203;European Paintings;Portrait of a Noblewoman, Probably Isabella of Portugal (1397–1472);Netherlandish Painter; ;;1430;1469;Oil on wood;Paintings;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DP102430.jpg;34.6;27.0
437204;European Paintings;Charles V (1500–1558), Holy Roman Emperor;Netherlandish Painter;Netherlandish;;1515;1525;Oil on wood;Paintings;Swords|Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/ep32.100.46.bw.R.jpg;29.5;22.5
437205;European Paintings;Portrait of a Young Woman;Netherlandish Painter;Netherlandish;;1530;1540;Oil on wood;Paintings;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DP321072.jpg;26.7;21.0
437206;European Paintings;Portrait of a Man, Possibly Jean de Langeac (died 1541), Bishop of Limoges;Netherlandish Painter;Netherlandish;;1539;1539;Oil on wood;Paintings;Men|Portraits|Hourglass;https://images.metmuseum.org/CRDImages/ep/web-large/DP-13350-001.jpg;120.0;87.6
437207;European Paintings;Portrait of a Woman;Netherlandish Painter;Netherlandish;;1540;1550;Oil on wood;Paintings;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/ep69.282.bw.R.jpg;74.3;57.5
437208;European Paintings;Portrait of a Surgeon;Netherlandish Painter;Netherlandish;;1569;1569;Oil on wood;Paintings;Men|Portraits|Doctors;https://images.metmuseum.org/CRDImages/ep/web-large/DT1483.jpg;21.0;15.6
437209;European Paintings;Portrait of a Man;Netherlandish Painter;Netherlandish;;1500;1549;Oil on wood;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DT8858.jpg;21.0;16.5
437210;European Paintings;Portrait of a Young Man of the Van Steynoert Family;Netherlandish Painter;Netherlandish;;1500;1524;Oil on wood;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/ep32.100.45.bw.R.jpg;41.0;32.4
437211;European Paintings;The Rest on the Flight into Egypt;Netherlandish (Antwerp) Painters; ;;1530;1569;Oil on wood;Paintings;Landscapes|Holy Family;https://images.metmuseum.org/CRDImages/ep/web-large/LC-29_100_599.jpg;59.4;71.1
437212;European Paintings;The Adoration of the Magi;Netherlandish (Antwerp Mannerist) Painter;Netherlandish;;1515;1525;Oil on wood;Paintings;Adoration of the Magi|Virgin Mary|Jesus|Joseph;https://images.metmuseum.org/CRDImages/ep/web-large/DP102153.jpg;68.9;54.6
437213;European Paintings;The Last Supper;Netherlandish (Antwerp Mannerist) Painters;Netherlandish;1515–20;1515;1520;Oil on wood;Paintings;Last Supper|Tents|Dogs|Apostles|Christ|Dining;https://images.metmuseum.org/CRDImages/ep/web-large/DT2910.jpg;119.4;85.7
437214;European Paintings;A Sermon on Charity (possibly the Conversion of Saint Anthony);Netherlandish (Antwerp Mannerist) Painter;Netherlandish;;1520;1525;Oil on wood;Paintings;Churches|Men|Women|Reading|Saint Anthony|Interiors|Children|Dogs;https://images.metmuseum.org/CRDImages/ep/web-large/DT208762.jpg;85.1;58.4
437216;European Paintings;The Fifteen Mysteries and the Virgin of the Rosary;Netherlandish Painter (possibly Goswijn van der Weyden, active by 1491, died after 1538), ca. 1515–20;Netherlandish;;1515;1520;Oil on wood;Paintings;Soldiers|Madonna and Child|Jesus|Crucifixion|Bearing the Cross|Nativity|Visitation|Resurrection|Flagellation|Death of the Virgin|Coronation of the Virgin;https://images.metmuseum.org/CRDImages/ep/web-large/DT5754.jpg;25.1;53.3
437217;European Paintings;Moses and Aaron before Pharaoh: An Allegory of the Dinteville Family;Master of the Dinteville Allegory;Netherlandish/French;1537;1537;1537;Oil on wood;Paintings;Men|Serpents|Moses|Aaron;https://images.metmuseum.org/CRDImages/ep/web-large/DT1462.jpg;176.5;192.7
437218;European Paintings;The Card Party;Caspar Netscher;Dutch;ca. 1665;1660;1670;Oil on canvas;Paintings;Interiors|Men|Women|Playing Cards|Dogs|Games;https://images.metmuseum.org/CRDImages/ep/web-large/DP143200.jpg;50.2;45.1
437219;European Paintings;The Dispatch-Bearer;Alphonse-Marie-Adolphe de Neuville;French;1880;1880;1880;Oil on canvas;Paintings;Soldiers|Men|Horse Riding|Smoking|Drinking;https://images.metmuseum.org/CRDImages/ep/web-large/DT228197.jpg;130.2;213.4
437220;European Paintings;A Cavalryman;Alphonse-Marie-Adolphe de Neuville;French;1884;1884;1884;Oil on canvas;Paintings;Soldiers|Men|Horse Riding;https://images.metmuseum.org/CRDImages/ep/web-large/ep15.30.20.R.jpg;46.0;38.1
437221;European Paintings;Saint Paul;Niccolò di Buonaccorso;Italian;;1372;1388;Tempera on wood, gold ground;Paintings;Saint Paul|Men;https://images.metmuseum.org/CRDImages/ep/web-large/ep41.190.531.bw.R.jpg;152.4;41.9
437222;European Paintings;Saint Ursula and Her Maidens;Niccolò di Pietro;Italian;ca. 1410;1405;1415;Tempera and gold on wood;Paintings;Women|Saint Ursula;https://images.metmuseum.org/CRDImages/ep/web-large/DP-24150-001.jpg;94.0;78.7
437224;European Paintings;Portrait of a Man;Johann Esaias Nilson;German;;1741;1788;Ivory;Miniatures;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/50901.jpg;4.8;3.8
437225;European Paintings;Portrait of a Young Woman;James Nixon;British;ca. 1780–85;1780;1785;Ivory;Miniatures;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/258490.jpg;9.5;7.6
437226;European Paintings;Portrait of a Woman;James Nixon;British;ca. 1790;1785;1795;Ivory;Miniatures;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/175492.jpg;5.7;4.8
437227;European Paintings;The Love Letter;Jacob Ochtervelt;Dutch;early 1670s;1670;1673;Oil on canvas;Paintings;Women|Reading|Dogs|Interiors;https://images.metmuseum.org/CRDImages/ep/web-large/DP146509.jpg;91.4;63.5
437229;European Paintings;Virgin and Child with Angels;Bernard van Orley;Netherlandish;ca. 1518;1513;1523;Oil on wood;Paintings;Madonna and Child|Angels|Fountains|Music|Peacocks;https://images.metmuseum.org/CRDImages/ep/web-large/DP-14962-001.jpg;85.4;69.9
437230;European Paintings;Four Scenes from the Passion;Bernard van Orley;Netherlandish;;1520;1520;Oil on wood;Paintings;Crucifixion|Lamentation|Christ|Mary Magdalene|Saint John the Evangelist|Virgin Mary|Bearing the Cross|Agony in the Garden;https://images.metmuseum.org/CRDImages/ep/web-large/DT11876.jpg;29.8;28.9
437231;European Paintings;The Adoration of the Shepherds;L'Ortolano (Giovanni Battista Benvenuti);Italian;;1512;1527;Oil on canvas, transferred from wood;Paintings;Saint Joseph|Jesus|Shepherds|Adoration of the Shepherds|Virgin Mary;https://images.metmuseum.org/CRDImages/ep/web-large/DT5284.jpg;49.2;73.0
437232;European Paintings;Saint Anne Enthroned with the Virgin and Child;Osma Master;Spanish;;1495;1505;Tempera and gold on wood;Paintings;Musical Instruments|Madonna and Child|Saint Anne;https://images.metmuseum.org/CRDImages/ep/web-large/ep88.3.82.bw.R.jpg;149.9;81.3
437233;European Paintings;Man with a Tankard;Adriaen van Ostade;Dutch;;1650;1699;Oil on wood;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP143167.jpg;25.7;21.6
437234;European Paintings;Dog Guarding Dead Game;Jean-Baptiste Oudry;French;1753;1753;1753;Oil on canvas;Paintings;Birds|Dogs|Foxes|Still Life;https://images.metmuseum.org/CRDImages/ep/web-large/DP356140.jpg;64.8;80.6
437235;European Paintings;Ducks Resting in Sunshine;Jean-Baptiste Oudry;French;1753;1753;1753;Oil on canvas;Paintings;Ducks|Landscapes;https://images.metmuseum.org/CRDImages/ep/web-large/DP356142.jpg;64.8;80.6
437236;European Paintings;Head of a Donor;Albert van Ouwater;Netherlandish;ca. 1460;1455;1465;Oil on wood;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DT228288.jpg;9.8;8.9
437237;European Paintings;Portrait of a Woman;Jürgen Ovens;German;1650;1650;1650;Oil on canvas;Paintings;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DP-17462-001.jpg;125.4;95.9
437238;European Paintings;Still Life of Fruit and Game;Pieter van Overschee;Flemish;1645;1645;1645;Oil on wood;Paintings;Birds|Fruit|Still Life|Grapes|Rabbits;https://images.metmuseum.org/CRDImages/ep/web-large/ep22.45.10.bw.R.jpg;83.5;118.7
437239;European Paintings;The Grandchildren of Sir William Heathcote, 3rd Baronet;William Owen;British;;1789;1825;Oil on canvas;Paintings;Girls|Boys|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP169388.jpg;140.3;171.5
437240;European Paintings;"Saint John on Patmos, Madonna and Child Enthroned, and Death of the Virgin; The Crucifixion";Pacino di Bonaguida;Italian;;1303;1320;Tempera on wood, gold ground;Paintings;Madonna and Child|Crucifixion|Angels|Mary Magdalene|Saint Francis|Saint John the Baptist|Saint Paul|Death of the Virgin;https://images.metmuseum.org/CRDImages/ep/web-large/DT261715.jpg;61.9;40.6
437241;European Paintings;Portrait of a Young Man;Bernardino Detti; ;;1524;1578;Oil on wood;Paintings;Swords|Men|Portraits|Dogs;https://images.metmuseum.org/CRDImages/ep/web-large/ep56.51.bw.R.jpg;117.5;78.1
437242;European Paintings;The Crucifixion;Jacopo Palma the Younger;Italian;;1564;1628;Oil on canvas;Paintings;Crucifixion|Christ|Soldiers|Men|Horses|Virgin Mary;https://images.metmuseum.org/CRDImages/ep/web-large/ep57.170.bw.R.jpg;215.9;135.3
437243;European Paintings;Saint Romuald;Pseudo-Palmeruccio; ;possibly ca. 1320–30;1320;1330;Tempera on wood, gold ground;Paintings;Books|Saints|Men;https://images.metmuseum.org/CRDImages/ep/web-large/DT8824.jpg;46.0;27.3
437244;European Paintings;Ancient Rome;Giovanni Paolo Panini;Italian;1757;1757;1757;Oil on canvas;Paintings;Sculpture|Monuments|Interiors|Men;https://images.metmuseum.org/CRDImages/ep/web-large/DT1418.jpg;172.1;229.9
437245;European Paintings;Modern Rome;Giovanni Paolo Panini;Italian;1757;1757;1757;Oil on canvas;Paintings;Sculpture|Men|Painting|Lions;https://images.metmuseum.org/CRDImages/ep/web-large/DT1403.jpg;172.1;233.0
437246;European Paintings;Interior of Saint Peter's, Rome;Giovanni Paolo Panini;Italian;after 1754;1754;1765;Oil on canvas;Paintings;Interiors|Churches|Crowd|Rome;https://images.metmuseum.org/CRDImages/ep/web-large/DP123936.jpg;74.0;99.7
437248;European Paintings;Madonna and Child;Paolo di Giovanni Fei;Italian;1370s;1370;1379;Tempera on wood, gold ground;Paintings;Madonna and Child|Nursing;https://images.metmuseum.org/CRDImages/ep/web-large/DP293270.jpg;87.0;59.1
437249;European Paintings;Madonna and Child Enthroned;Paolo Veneziano;Italian;ca. 1350;1345;1355;Tempera on wood, gold ground;Paintings;Madonna and Child;https://images.metmuseum.org/CRDImages/ep/web-large/EP178.jpg;81.9;50.2
437250;European Paintings;The Annunciation;Girolamo Mazzola Bedoli;Italian;;1523;1540;Oil on wood;Paintings;Jesus|Annunciation|Angels|Virgin Mary|Doves|Archangel Gabriel;https://images.metmuseum.org/CRDImages/ep/web-large/DP-18296-031.jpg;84.8;58.7
437251;European Paintings;A Mosque;Alberto Pasini;Italian;1872;1872;1872;Oil on canvas;Paintings;Mosques|Horse Riding|Carriages|Orientalist;https://images.metmuseum.org/CRDImages/ep/web-large/DT336289.jpg;88.9;66.7
437252;European Paintings;A Mosque;Alberto Pasini;Italian;1886;1886;1886;Oil on canvas;Paintings;Mosques|Orientalist|Men|Horses;https://images.metmuseum.org/CRDImages/ep/web-large/DP-14114-001.jpg;37.1;55.2
437253;European Paintings;Abbé Charles Bossut (1730–1814);Pierre Pasquier;French;1772;1772;1772;Enamel;Miniatures;Men|Profiles|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/ep25.106.20.R.jpg;6.0;5.1
437254;European Paintings;Gérard de Vesme;Pierre Pasquier;French;177(3?);1771;1779;Enamel;Miniatures;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/257559.jpg;5.4;4.4
437255;European Paintings;Portrait of a Knight of Malta, Probably Fra Jacopo Salviati;Mirabello Cavalori;Italian;1566;1566;1566;Oil on canvas;Paintings;Men|Portraits|Knights;https://images.metmuseum.org/CRDImages/ep/web-large/DP-17608-001.jpg;88.9;66.7
437256;European Paintings;Concert Champêtre;Jean-Baptiste Joseph Pater;French;ca. 1734;1729;1739;Oil on canvas;Paintings;Musical Instruments|Children|Men|Women|Landscapes|Musicians;https://images.metmuseum.org/CRDImages/ep/web-large/DP317730.jpg;52.1;67.9
437257;European Paintings;The Fair at Bezons;Jean-Baptiste Joseph Pater;French;ca. 1733;1728;1738;Oil on canvas;Paintings;Men|Women|Dancing|Dogs|Crowd;https://images.metmuseum.org/CRDImages/ep/web-large/DP317732.jpg;106.7;142.2
437258;European Paintings;The Golden Age;Jean-Baptiste Joseph Pater;French;;1715;1736;Oil on wood;Paintings;Boys|Girls|Playing|Dogs|Toys;https://images.metmuseum.org/CRDImages/ep/web-large/DP317728.jpg;16.2;22.9
437259;European Paintings;Troops at Rest;Jean-Baptiste Joseph Pater;French;ca. 1725;1720;1730;Oil on canvas;Paintings;Tents|Soldiers|Men|Women|Donkeys|Horses;https://images.metmuseum.org/CRDImages/ep/web-large/DP123852.jpg;54.0;65.4
437260;European Paintings;Troops on the March;Jean-Baptiste Joseph Pater;French;ca. 1725;1720;1730;Oil on canvas;Paintings;Men|Women|Horse Riding|Soldiers;https://images.metmuseum.org/CRDImages/ep/web-large/DP123851.jpg;54.0;65.4
437261;European Paintings;The Penitence of Saint Jerome;Joachim Patinir;Netherlandish;ca. 1512–15;1512;1515;Oil on wood;Paintings;Landscapes|Saint Jerome|Saint John the Baptist|Jesus|Baptism of Christ;https://images.metmuseum.org/CRDImages/ep/web-large/DT5549.jpg;117.5;81.3
437262;European Paintings;Henry Frederick (1594–1612), Prince of Wales, with Sir John Harington (1592–1614), in the Hunting Field;Robert Peake the Elder;British;1603;1603;1603;Oil on canvas;Paintings;Princes|Men|Deer|Dogs|Horses;https://images.metmuseum.org/CRDImages/ep/web-large/DP169396.jpg;227.3305;172.7203
